"Weekly Measles Case reports for Michigan"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
1953,29,348
1953,30,151
1953,31,114
1953,32,52
1953,33,69
1953,34,40
1953,35,29
1953,36,24
1953,37,39
1953,38,37
1953,39,41
1953,40,33
1953,41,39
1953,42,74
1953,43,98
1953,44,153
1953,45,141
1953,46,226
1953,47,-
1953,48,196
1953,49,238
1953,50,292
1953,51,-
1953,52,-
1954,1,523
1954,2,815
1954,3,648
1954,4,728
1954,5,929
1954,6,719
1954,7,1014
1954,8,995
1954,9,1097
1954,10,1376
1954,11,1319
1954,12,1256
1954,13,1455
1954,14,1639
1954,15,1803
1954,16,1918
1954,17,1665
1954,18,1856
1954,19,1686
1954,20,2024
1954,21,1603
1954,22,1256
1954,23,1907
1954,24,1234
1954,25,1216
1954,26,735
1954,27,518
1954,28,448
1954,29,306
1954,30,156
1954,31,145
1954,32,101
1954,33,91
1954,34,115
1954,35,63
1954,36,38
1954,37,46
1954,38,41
1954,39,109
1954,40,127
1954,41,98
1954,42,168
1954,43,103
1954,44,167
1954,45,218
1954,46,473
1954,47,416
1954,48,421
1954,49,559
1954,50,441
1954,51,514
1954,52,879
1955,1,824
1955,2,796
1955,3,1081
1955,4,702
1955,5,942
1955,6,942
1955,7,-
1955,8,777
1955,9,1225
1955,10,945
1955,11,820
1955,12,967
1955,13,864
1955,14,750
1955,15,826
1955,16,935
1955,17,966
1955,18,840
1955,19,668
1955,20,551
1955,21,743
1955,22,741
1955,23,659
1955,24,614
1955,25,354
1955,26,327
1955,27,197
1955,28,215
1955,29,161
1955,30,132
1955,31,92
1955,32,98
1955,33,49
1955,34,20
1955,35,-
1955,36,24
1955,37,32
1955,38,16
1955,39,20
1955,40,66
1955,41,44
1955,42,37
1955,43,59
1955,44,67
1955,45,73
1955,46,181
1955,47,171
1955,48,168
1955,49,192
1955,50,-
1955,51,307
1955,52,240
1956,1,186
1956,2,450
1956,3,572
1956,4,466
1956,5,-
1956,6,-
1956,7,927
1956,8,736
1956,9,1365
1956,10,1189
1956,11,1666
1956,12,1794
1956,13,1696
1956,14,1471
1956,15,2471
1956,16,2291
1956,17,3253
1956,18,2845
1956,19,2350
1956,20,1963
1956,21,2254
1956,22,1634
1956,23,2018
1956,24,1546
1956,25,992
1956,26,867
1956,27,437
1956,28,484
1956,29,173
1956,30,156
1956,31,86
1956,32,160
1956,33,57
1956,34,36
1956,35,45
1956,36,25
1956,37,44
1956,38,34
1956,39,37
1956,40,105
1956,41,51
1956,42,31
1956,43,118
1956,44,146
1956,45,48
1956,46,172
1956,47,122
1956,48,162
1956,49,100
1956,50,184
1956,51,165
1956,52,153
1957,1,322
1957,2,431
1957,3,356
1957,4,524
1957,5,605
1957,6,455
1957,7,799
1957,8,612
1957,9,713
1957,10,746
1957,11,639
1957,12,878
1957,13,835
1957,14,541
1957,15,738
1957,16,913
1957,17,652
1957,18,740
1957,19,-
1957,20,1077
1957,21,847
1957,22,678
1957,23,858
1957,24,378
1957,25,399
1957,26,412
1957,27,245
1957,28,155
1957,29,134
1957,30,70
1957,31,113
1957,32,80
1957,33,42
1957,34,33
1957,35,14
1957,36,21
1957,37,21
1957,38,30
1957,39,20
1957,40,43
1957,41,28
1957,42,24
1957,43,14
1957,44,23
1957,45,28
1957,46,31
1957,47,48
1957,48,92
1957,49,54
1957,50,121
1957,51,77
1957,52,68
1958,1,98
1958,2,365
1958,3,268
1958,4,324
1958,5,-
1958,6,359
1958,7,296
1958,8,471
1958,9,-
1958,10,746
1958,11,980
1958,12,1055
1958,13,1216
1958,14,1575
1958,15,1532
1958,16,1694
1958,17,2682
1958,18,3305
1958,19,2361
1958,20,2136
1958,21,3233
1958,22,1558
1958,23,4106
1958,24,2347
1958,25,2136
1958,26,1059
1958,27,417
1958,28,836
1958,29,859
1958,30,126
1958,31,453
1958,32,127
1958,33,205
1958,34,118
1958,35,113
1958,36,48
1958,37,44
1958,38,107
1958,39,34
1958,40,39
1958,41,75
1958,42,59
1958,43,60
1958,44,67
1958,45,57
1958,46,71
1958,47,109
1958,48,73
1958,49,193
1958,50,152
1958,51,133
1958,52,190
1959,1,209
1959,2,113
1959,3,249
1959,4,229
1959,5,409
1959,6,289
1959,7,436
1959,8,211
1959,9,479
1959,10,431
1959,11,314
1959,12,260
1959,13,338
1959,14,230
1959,15,361
1959,16,-
1959,17,326
1959,18,661
1959,19,365
1959,20,460
1959,21,803
1959,22,554
1959,23,587
1959,24,368
1959,25,362
1959,26,301
1959,27,166
1959,28,109
1959,29,111
1959,30,119
1959,31,94
1959,32,-
1959,33,56
1959,34,46
1959,35,-
1959,36,30
1959,37,44
1959,38,28
1959,39,31
1959,40,76
1959,41,76
1959,42,62
1959,43,65
1959,44,107
1959,45,96
1959,46,114
1959,47,69
1959,48,85
1959,49,206
1959,50,171
1959,51,163
1959,52,-
1960,1,329
1960,2,697
1960,3,-
1960,4,612
1960,5,658
1960,6,839
1960,7,592
1960,8,487
1960,9,963
1960,10,1003
1960,11,767
1960,12,1115
1960,13,1377
1960,14,1073
1960,15,1356
1960,16,1720
1960,17,1574
1960,18,2128
1960,19,1798
1960,20,1807
1960,21,1700
1960,22,1293
1960,23,2121
1960,24,1369
1960,25,1219
1960,26,996
1960,27,752
1960,28,963
1960,29,895
1960,30,262
1960,31,341
1960,32,295
1960,33,143
1960,34,98
1960,35,366
1960,36,37
1960,37,91
1960,38,36
1960,39,37
1960,40,40
1960,41,62
1960,42,61
1960,43,95
1960,44,96
1960,45,104
1960,46,114
1960,47,93
1960,48,92
1960,49,153
1960,50,95
1960,51,287
1960,52,178
1961,1,215
1961,2,444
1961,3,413
1961,4,346
1961,5,433
1961,6,416
1961,7,473
1961,8,794
1961,9,823
1961,10,1226
1961,11,758
1961,12,1258
1961,13,1093
1961,14,1162
1961,15,-
1961,16,1445
1961,17,1524
1961,18,1467
1961,19,1883
1961,20,1302
1961,21,1551
1961,22,880
1961,23,1363
1961,24,1337
1961,25,948
1961,26,491
1961,27,602
1961,28,409
1961,29,326
1961,30,215
1961,31,168
1961,32,102
1961,33,102
1961,34,48
1961,35,76
1961,36,26
1961,37,47
1961,38,43
1961,39,61
1961,40,38
1961,41,46
1961,42,64
1961,43,49
1961,44,75
1961,45,58
1961,46,102
1961,47,68
1961,48,204
1961,49,161
1961,50,95
1961,51,217
1961,52,133
1962,1,73
1962,2,413
1962,3,230
1962,4,411
1962,5,494
1962,6,366
1962,7,562
1962,8,684
1962,9,763
1962,10,636
1962,11,479
1962,12,707
1962,13,730
1962,14,729
1962,15,786
1962,16,852
1962,17,888
1962,18,840
1962,19,1291
1962,20,955
1962,21,1642
1962,22,969
1962,23,1121
1962,24,1389
1962,25,698
1962,26,565
1962,27,636
1962,28,458
1962,29,390
1962,30,291
1962,31,196
1962,32,155
1962,33,174
1962,34,130
1962,35,109
1962,36,96
1962,37,110
1962,38,90
1962,39,68
1962,40,72
1962,41,134
1962,42,100
1962,43,166
1962,44,164
1962,45,284
1962,46,276
1962,47,182
1962,48,218
1962,49,448
1962,50,341
1962,51,245
1962,52,497
1963,1,436
1963,2,-
1963,3,1247
1963,4,757
1963,5,1373
1963,6,1315
1963,7,1057
1963,8,1098
1963,9,-
1963,10,1857
1963,11,1772
1963,12,-
1963,13,1574
1963,14,1512
1963,15,2536
1963,16,2687
1963,17,1884
1963,18,-
1963,19,2710
1963,20,2076
1963,21,2939
1963,22,1862
1963,23,2300
1963,24,1998
1963,25,1481
1963,26,1235
1963,27,393
1963,28,832
1963,29,393
1963,30,200
1963,31,197
1963,32,171
1963,33,125
1963,34,147
1963,35,59
1963,36,25
1963,37,46
1963,38,116
1963,39,54
1963,40,52
1963,41,56
1963,42,50
1963,43,56
1963,44,57
1963,45,88
1963,46,63
1963,47,112
1963,48,51
1963,49,152
1963,50,75
1963,51,123
1963,52,233
1964,1,21
1964,2,233
1964,3,228
1964,4,431
1964,5,443
1964,6,516
1964,7,761
1964,8,683
1964,9,940
1964,10,977
1964,11,890
1964,12,944
1964,13,1121
1964,14,1365
1964,15,794
1964,16,1441
1964,17,1864
1964,18,-
1964,19,1933
1964,20,1961
1964,21,2037
1964,22,1570
1964,23,1666
1964,24,1220
1964,25,1377
1964,26,602
1964,27,203
1964,28,411
1964,29,208
1964,30,116
1964,31,114
1964,32,49
1964,33,78
1964,34,53
1964,35,19
1964,36,33
1964,37,14
1964,38,35
1964,39,26
1964,40,20
1964,41,68
1964,42,1
1964,43,52
1964,44,54
1964,45,42
1964,46,120
1964,47,110
1964,48,186
1964,49,153
1964,50,199
1964,51,245
1964,52,396
1965,1,248
1965,2,695
1965,3,583
1965,4,778
1965,5,895
1965,6,957
1965,7,827
1965,8,766
1965,9,405
1965,10,1386
1965,11,1145
1965,12,1069
1965,13,1433
1965,14,1662
1965,15,979
1965,16,1542
1965,17,989
1965,18,1230
1965,19,939
1965,20,1419
1965,21,1437
1965,22,691
1965,23,1136
1965,24,876
1965,25,545
1965,26,223
1965,27,438
1965,28,237
1965,29,274
1965,30,124
1965,31,136
1965,32,126
1965,33,50
1965,34,42
1965,35,54
1965,36,41
1965,37,64
1965,38,32
1965,39,0
1965,40,106
1965,41,64
1965,42,52
1965,43,50
1965,44,98
1965,45,119
1965,46,119
1965,47,76
1965,48,292
1965,49,164
1965,50,73
1965,51,99
1965,52,376
1966,1,196
1966,2,292
1966,3,267
1966,4,550
1966,5,350
1966,6,475
1966,7,391
1966,8,439
1966,9,501
1966,10,485
1966,11,554
1966,12,683
1966,13,671
1966,14,509
1966,15,534
1966,16,291
1966,17,484
1966,18,455
1966,19,603
1966,20,511
1966,21,545
1966,22,595
1966,23,828
1966,24,655
1966,25,383
1966,26,469
1966,27,223
1966,28,274
1966,29,236
1966,30,268
1966,31,116
1966,32,134
1966,33,66
1966,34,64
1966,35,69
1966,36,56
1966,37,60
1966,38,40
1966,39,45
1966,40,40
1966,41,43
1966,42,36
1966,43,48
1966,44,28
1966,45,96
1966,46,55
1966,47,44
1966,48,63
1966,49,-
1966,50,63
1966,51,66
1966,52,35
1967,1,18
1967,2,54
1967,3,45
1967,4,44
1967,5,22
1967,6,84
1967,7,28
1967,8,25
1967,9,44
1967,10,50
1967,11,58
1967,12,20
1967,13,37
1967,14,42
1967,15,39
1967,16,28
1967,17,76
1967,18,31
1967,19,57
1967,20,34
1967,21,43
1967,22,13
1967,23,24
1967,24,19
1967,25,19
1967,26,12
1967,27,3
1967,28,5
1967,29,7
1967,30,1
1967,31,18
1967,32,5
1967,33,4
1967,34,11
1967,35,2
1967,36,2
1967,37,11
1967,38,5
1967,39,3
1967,40,3
1967,41,7
1967,42,6
1967,43,14
1967,44,1
1967,45,8
1967,46,7
1967,47,15
1967,48,5
1967,49,11
1967,50,9
1967,51,13
1967,52,9
1968,1,2
1968,2,10
1968,3,8
1968,4,11
1968,5,10
1968,6,9
1968,7,11
1968,8,9
1968,9,15
1968,10,11
1968,11,4
1968,12,11
1968,13,10
1968,14,14
1968,15,7
1968,16,4
1968,17,11
1968,18,6
1968,19,16
1968,20,7
1968,21,11
1968,22,5
1968,23,4
1968,24,11
1968,25,11
1968,26,5
1968,27,3
1968,28,2
1968,29,0
1968,30,4
1968,31,9
1968,32,2
1968,33,5
1968,34,4
1968,35,-
1968,36,0
1968,37,2
1968,38,6
1968,39,3
1968,40,2
1968,41,7
1968,42,7
1968,43,3
1968,44,2
1968,45,5
1968,46,6
1968,47,6
1968,48,4
1968,49,5
1968,50,6
1968,51,15
1968,52,10
1969,1,1
1969,2,1
1969,3,8
1969,4,3
1969,5,0
1969,6,12
1969,7,13
1969,8,5
1969,9,8
1969,10,8
1969,11,-
1969,12,14
1969,13,1
1969,14,7
1969,15,11
1969,16,7
1969,17,4
1969,18,5
1969,19,11
1969,20,4
1969,21,10
1969,22,10
1969,23,4
1969,24,11
1969,25,19
1969,26,10
1969,27,7
1969,28,0
1969,29,7
1969,30,5
1969,31,2
1969,32,9
1969,33,8
1969,34,2
1969,35,23
1969,36,10
1969,37,7
1969,38,7
1969,39,7
1969,40,6
1969,41,11
1969,42,4
1969,43,3
1969,44,8
1969,45,6
1969,46,11
1969,47,9
1969,48,8
1969,49,5
1969,50,29
1969,51,4
1969,52,4
1970,1,6
1970,2,7
1970,3,6
1970,4,21
1970,5,20
1970,6,28
1970,7,17
1970,8,19
1970,9,28
1970,10,42
1970,11,29
1970,12,37
1970,13,31
1970,14,56
1970,15,40
1970,16,85
1970,17,83
1970,18,77
1970,19,102
1970,20,67
1970,21,89
1970,22,96
1970,23,80
1970,24,70
1970,25,142
1970,26,93
1970,27,44
1970,28,61
1970,29,58
1970,30,64
1970,31,19
1970,32,46
1970,33,10
1970,34,9
1970,35,5
1970,36,14
1970,37,10
1970,38,5
1970,39,9
1970,40,11
1970,41,14
1970,42,2
1970,43,12
1970,44,-
1970,45,4
1970,46,10
1970,47,5
1970,48,7
1970,49,15
1970,50,5
1970,51,5
1970,52,4
1971,1,5
1971,2,21
1971,3,13
1971,4,14
1971,5,17
1971,6,16
1971,7,27
1971,8,-
1971,9,46
1971,10,37
1971,11,40
1971,12,62
1971,13,61
1971,14,106
1971,15,89
1971,16,73
1971,17,122
1971,18,108
1971,19,149
1971,20,154
1971,21,152
1971,22,136
1971,23,187
1971,24,154
1971,25,98
1971,26,74
1971,27,60
1971,28,53
1971,29,74
1971,30,34
1971,31,15
1971,32,25
1971,33,11
1971,34,13
1971,35,17
1971,36,8
1971,37,22
1971,38,27
1971,39,9
1971,40,9
1971,41,7
1971,42,35
1971,43,31
1971,44,16
1971,45,16
1971,46,46
1971,47,18
1971,48,38
1971,49,10
1971,50,12
1971,51,23
1971,52,15
1972,1,29
1972,2,-
1972,3,69
1972,4,52
1972,5,54
1972,6,25
1972,7,24
1972,8,61
1972,9,70
1972,10,80
1972,11,56
1972,12,88
1972,13,88
1972,14,80
1972,15,51
1972,16,84
1972,17,114
1972,18,102
1972,19,105
1972,20,85
1972,21,115
1972,22,65
1972,23,96
1972,24,58
1972,25,106
1972,26,70
1972,27,27
1972,28,32
1972,29,34
1972,30,12
1972,31,12
1972,32,10
1972,33,3
1972,34,-
1972,35,3
1972,36,4
1972,37,4
1972,38,6
1972,39,3
1972,40,8
1972,41,16
1972,42,11
1972,43,10
1972,44,23
1972,45,80
1972,46,24
1972,47,54
1972,48,23
1972,49,39
1972,50,21
1972,51,27
1972,52,24
1973,1,15
1973,2,44
1973,3,46
1973,4,44
1973,5,81
1973,6,73
1973,7,53
1973,8,59
1973,9,90
1973,10,1
1973,11,121
1973,12,96
1973,13,376
1973,14,320
1973,15,247
1973,16,319
1973,17,151
1973,18,302
1973,19,205
1973,20,156
1973,21,325
1973,22,130
1973,23,258
1973,24,234
1973,25,94
1973,26,0
1973,27,35
1973,28,45
1973,29,47
1973,30,23
1973,31,20
1973,32,28
1973,33,6
1973,34,9
1973,35,8
1973,36,5
1973,37,11
1973,38,-
1973,39,3
1973,40,2
1973,41,8
1973,42,14
1973,43,11
1973,44,12
1973,45,14
1973,46,12
1973,47,19
1973,48,18
1973,49,16
1973,50,9
1973,51,20
1973,52,19
1974,1,11
1974,2,20
1974,3,24
1974,4,42
1974,5,70
1974,6,70
1974,7,76
1974,8,66
1974,9,97
1974,10,103
1974,11,82
1974,12,138
1974,13,76
1974,14,107
1974,15,96
1974,16,54
1974,17,71
1974,18,80
1974,19,79
1974,20,85
1974,21,47
1974,22,57
1974,23,-
1974,24,61
1974,25,45
1974,26,96
1974,27,26
1974,28,12
1974,29,11
1974,30,12
1974,31,5
1974,32,5
1974,33,2
1974,34,5
1974,35,6
1974,36,3
1974,37,15
1974,38,-
1974,39,18
1974,40,9
1974,41,91
1974,42,9
1974,43,32
1974,44,7
1974,45,22
1974,46,36
1974,47,41
1974,48,23
1974,49,43
1974,50,41
1974,51,30
1974,52,31
1975,1,26
1975,2,11
1975,3,34
1975,4,42
1975,5,39
1975,6,58
1975,7,117
1975,8,116
1975,9,128
1975,10,145
1975,11,173
1975,12,133
1975,13,137
1975,14,78
1975,15,119
1975,16,171
1975,17,74
1975,18,200
1975,19,81
1975,20,203
1975,21,162
1975,22,125
1975,23,126
1975,24,199
1975,25,133
1975,26,82
1975,27,30
1975,28,21
1975,29,7
1975,30,10
1975,31,1
1975,32,11
1975,33,7
1975,34,6
1975,35,3
1975,36,2
1975,37,5
1975,38,0
1975,39,1
1975,40,0
1975,41,0
1975,42,18
1975,43,28
1975,44,27
1975,45,19
1975,46,4
1975,47,28
1975,48,2
1975,49,18
1975,50,20
1975,51,38
1975,52,1
1976,1,3
1976,2,9
1976,3,21
1976,4,18
1976,5,102
1976,6,9
1976,7,133
1976,8,16
1976,9,374
1976,10,186
1976,11,154
1976,12,137
1976,13,233
1976,14,366
1976,15,346
1976,16,188
1976,17,243
1976,18,339
1976,19,828
1976,20,319
1976,21,245
1976,22,311
1976,23,204
1976,24,280
1976,25,182
1976,26,160
1976,27,108
1976,28,43
1976,29,20
1976,30,20
1976,31,19
1976,32,76
1976,33,17
1976,34,3
1976,35,5
1976,36,4
1976,37,3
1976,38,4
1976,39,2
1976,40,5
1976,41,7
1976,42,7
1976,43,10
1976,44,7
1976,45,1
1976,46,66
1976,47,31
1976,48,15
1976,49,48
1976,50,40
1976,51,25
1976,52,29
1977,1,-
1977,2,14
1977,3,18
1977,4,23
1977,5,12
1977,6,31
1977,7,5
1977,8,70
1977,9,-
1977,10,-
1977,11,90
1977,12,58
1977,13,19
1977,14,50
1977,15,41
1977,16,5
1977,17,39
1977,18,40
1977,19,11
1977,20,43
1977,21,30
1977,22,22
1977,23,23
1977,24,19
1977,25,34
1977,26,12
1977,27,23
1977,28,16
1977,29,11
1977,30,5
1977,31,1
1977,32,0
1977,33,9
1977,34,2
1977,35,6
1977,36,0
1977,37,1
1977,38,9
1977,39,7
1977,40,13
1977,41,16
1977,42,6
1977,43,22
1977,44,9
1977,45,27
1977,46,40
1977,47,30
1977,48,54
1977,49,45
1977,50,36
1977,51,86
1977,52,60
1978,1,25
1978,2,120
1978,3,103
1978,4,100
1978,5,102
1978,6,133
1978,7,140
1978,8,183
1978,9,96
1978,10,207
1978,11,51
1978,12,220
1978,13,164
1978,14,172
1978,15,267
1978,16,176
1978,17,414
1978,18,264
1978,19,301
1978,20,450
1978,21,521
1978,22,469
1978,23,477
1978,24,408
1978,25,497
1978,26,244
1978,27,109
1978,28,67
1978,29,62
1978,30,39
1978,31,67
1978,32,212
1978,33,130
1978,34,24
1978,35,24
1978,36,48
1978,37,110
1978,38,30
1978,39,24
1978,40,25
1978,41,2
1978,42,43
1978,43,28
1978,44,23
1978,45,35
1978,46,6
1978,47,26
1978,48,32
1978,49,35
1978,50,60
1978,51,33
1978,52,20
1979,1,7
1979,2,11
1979,3,25
1979,4,12
1979,5,27
1979,6,30
1979,7,27
1979,8,22
1979,9,43
1979,10,31
1979,11,37
1979,12,35
1979,13,22
1979,14,32
1979,15,12
1979,16,19
1979,17,19
1979,18,29
1979,19,8
1979,20,43
1979,21,16
1979,22,52
1979,23,40
1979,24,89
1979,25,20
1979,26,18
1979,27,8
1979,28,27
1979,29,17
1979,30,11
1979,31,13
1979,32,7
1979,33,10
1979,34,1
1979,35,5
1979,36,3
1979,37,0
1979,38,2
1979,39,0
1979,40,2
1979,41,0
1979,42,4
1979,43,5
1979,44,2
1979,45,2
1979,46,0
1979,47,6
1979,48,0
1979,49,16
1979,50,0
1979,51,7
1979,52,1
1980,1,2
1980,2,8
1980,3,5
1980,4,5
1980,5,2
1980,6,0
1980,7,7
1980,8,17
1980,9,11
1980,10,9
1980,11,4
1980,12,21
1980,13,25
1980,14,36
1980,15,14
1980,16,21
1980,17,11
1980,18,4
1980,19,5
1980,20,6
1980,21,1
1980,22,8
1980,23,24
1980,24,0
1980,25,3
1980,26,6
1980,27,3
1980,28,0
1980,29,2
1980,30,0
1980,31,0
1980,32,1
1980,33,3
1980,34,1
1980,35,0
1980,36,0
1980,37,0
1980,38,0
1980,39,0
1980,40,1
1980,41,5
1980,42,6
1980,43,0
1980,44,3
1980,45,0
1980,46,0
1980,47,0
1980,48,0
1980,49,0
1980,50,0
1980,51,0
1980,52,-
1981,1,-
1981,2,5
1981,3,0
1981,4,-
1981,5,1
1981,6,1
1981,7,4
1981,8,1
1981,9,3
1981,10,0
1981,11,2
1981,12,2
1981,13,4
1981,14,0
1981,15,0
1981,16,2
1981,17,1
1981,18,0
1981,19,0
1981,20,1
1981,21,1
1981,22,0
1981,23,0
1981,24,0
1981,25,-
1981,26,-
1981,27,1
1981,28,0
1981,29,0
1981,30,0
1981,31,2
1981,32,0
1981,33,0
1981,34,0
1981,35,0
1981,36,0
1981,37,0
1981,38,-
1981,39,-
1981,40,0
1981,41,0
1981,42,0
1981,43,0
1981,44,0
1981,45,3
1981,46,0
1981,47,0
1981,48,0
1981,49,0
1981,50,1
1981,51,-
1981,52,-
1982,1,-
1982,2,-
1982,3,-
1982,4,-
1982,5,-
1982,6,-
1982,7,-
1982,8,0
1982,9,1
1982,10,4
1982,11,1
1982,12,1
1982,13,0
1982,14,0
1982,15,1
1982,16,0
1982,17,6
1982,18,0
1982,19,0
1982,20,0
1982,21,0
1982,22,1
1982,23,9
1982,24,6
1982,25,4
1982,26,4
1982,27,0
1982,28,1
1982,29,0
1982,30,0
1982,31,1
1982,32,4
1982,33,0
1982,34,2
1982,35,0
1982,36,1
1982,37,0
1982,38,2
1982,39,0
1982,40,0
1982,41,0
1982,42,0
1982,43,0
1982,44,0
1982,45,0
1982,46,0
1982,47,0
1982,48,0
1982,49,0
1982,50,2
1982,51,5
1982,52,0
1983,1,-
1983,2,-
1983,3,-
1983,4,-
1983,5,-
1983,6,-
1983,7,-
1983,8,-
1983,9,-
1983,10,-
1983,11,-
1983,12,-
1983,13,-
1983,14,-
1983,15,-
1983,16,-
1983,17,-
1983,18,-
1983,19,-
1983,20,-
1983,21,-
1983,22,-
1983,23,-
1983,24,-
1983,25,-
1983,26,-
1983,27,-
1983,28,-
1983,29,-
1983,30,-
1983,31,2
1983,32,0
1983,33,0
1983,34,0
1983,35,0
1983,36,0
1983,37,0
1983,38,0
1983,39,0
1983,40,1
1983,41,-
1983,42,0
1983,43,0
1983,44,0
1983,45,0
1983,46,0
1983,47,-
1983,48,-
1983,49,0
1983,50,0
1983,51,0
1983,52,0
1984,1,-
1984,2,-
1984,3,-
1984,4,-
1984,5,78
1984,6,7
1984,7,3
1984,8,2
1984,9,1
1984,10,0
1984,11,0
1984,12,0
1984,13,0
1984,14,0
1984,15,8
1984,16,8
1984,17,10
1984,18,8
1984,19,5
1984,20,27
1984,21,19
1984,22,19
1984,23,12
1984,24,16
1984,25,28
1984,26,9
1984,27,14
1984,28,2
1984,29,4
1984,30,2
1984,31,5
1984,32,2
1984,33,1
1984,34,0
1984,35,0
1984,36,5
1984,37,1
1984,38,0
1984,39,0
1984,40,3
1984,41,0
1984,42,0
1984,43,0
1984,44,0
1984,45,0
1984,46,0
1984,47,0
1984,48,0
1984,49,0
1984,50,0
1984,51,0
1984,52,0
1985,1,-
1985,2,-
1985,3,-
1985,4,-
1985,5,-
1985,6,-
1985,7,-
1985,8,11
1985,9,6
1985,10,14
1985,11,2
1985,12,5
1985,13,7
1985,14,3
1985,15,0
1985,16,0
1985,17,-
1985,18,0
1985,19,1
1985,20,0
1985,21,0
1985,22,0
1985,23,1
1985,24,0
1985,25,1
1985,26,0
1985,27,0
1985,28,1
1985,29,0
1985,30,0
1985,31,0
1985,32,0
1985,33,2
1985,34,0
1985,35,1
1985,36,0
1985,37,5
1985,38,-
1985,39,10
1985,40,0
1985,41,0
1985,42,0
1985,43,0
1985,44,0
1985,45,0
1985,46,0
1985,47,0
1985,48,0
1985,49,0
1985,50,0
1985,51,0
1985,52,0
1986,1,-
1986,2,-
1986,3,-
1986,4,-
1986,5,-
1986,6,-
1986,7,-
1986,8,-
1986,9,-
1986,10,-
1986,11,-
1986,12,-
1986,13,-
1986,14,-
1986,15,-
1986,16,-
1986,17,-
1986,18,-
1986,19,-
1986,20,-
1986,21,-
1986,22,8
1986,23,6
1986,24,1
1986,25,7
1986,26,9
1986,27,0
1986,28,0
1986,29,14
1986,30,3
1986,31,0
1986,32,2
1986,33,3
1986,34,3
1986,35,0
1986,36,2
1986,37,0
1986,38,0
1986,39,1
1986,40,0
1986,41,0
1986,42,0
1986,43,0
1986,44,0
1986,45,0
1986,46,0
1986,47,16
1986,48,0
1986,49,31
1986,50,1
1986,51,-
1986,52,-
1987,1,18
1987,2,1
1987,3,0
1987,4,1
1987,5,2
1987,6,0
1987,7,0
1987,8,0
1987,9,0
1987,10,1
1987,11,0
1987,12,0
1987,13,0
1987,14,0
1987,15,0
1987,16,0
1987,17,0
1987,18,0
1987,19,0
1987,20,0
1987,21,0
1987,22,0
1987,23,0
1987,24,2
1987,25,0
1987,26,3
1987,27,0
1987,28,0
1987,29,0
1987,30,0
1987,31,0
1987,32,0
1987,33,0
1987,34,0
1987,35,0
1987,36,0
1987,37,0
1987,38,0
1987,39,0
1987,40,0
1987,41,0
1987,42,0
1987,43,0
1987,44,0
1987,45,0
1987,46,0
1987,47,0
1987,48,0
1987,49,0
1987,50,0
1987,51,0
1987,52,0
1988,1,-
1988,2,-
1988,3,-
1988,4,-
1988,5,-
1988,6,-
1988,7,8
1988,8,1
1988,9,0
1988,10,0
1988,11,0
1988,12,2
1988,13,0
1988,14,0
1988,15,1
1988,16,1
1988,17,0
1988,18,0
1988,19,0
1988,20,4
1988,21,0
1988,22,0
1988,23,0
1988,24,1
1988,25,0
1988,26,0
1988,27,0
1988,28,4
1988,29,0
1988,30,1
1988,31,0
1988,32,0
1988,33,0
1988,34,0
1988,35,0
1988,36,0
1988,37,0
1988,38,0
1988,39,0
1988,40,0
1988,41,6
1988,42,0
1988,43,0
1988,44,0
1988,45,0
1988,46,2
1988,47,0
1988,48,0
1988,49,0
1988,50,0
1988,51,0
1988,52,0
1989,1,-
1989,2,-
1989,3,-
1989,4,-
1989,5,-
1989,6,-
1989,7,-
1989,8,-
1989,9,-
1989,10,-
1989,11,-
1989,12,-
1989,13,-
1989,14,-
1989,15,-
1989,16,-
1989,17,-
1989,18,-
1989,19,-
1989,20,-
1989,21,-
1989,22,1
1989,23,0
1989,24,3
1989,25,1
1989,26,4
1989,27,1
1989,28,0
1989,29,81
1989,30,23
1989,31,172
1989,32,62
1989,33,0
1989,34,8
1989,35,2
1989,36,8
1989,37,0
1989,38,4
1989,39,0
1989,40,1
1989,41,3
1989,42,0
1989,43,0
1989,44,9
1989,45,0
1989,46,0
1989,47,0
1989,48,1
1989,49,8
1989,50,0
1989,51,1
1989,52,0
1990,1,-
1990,2,-
1990,3,-
1990,4,-
1990,5,51
1990,6,17
1990,7,9
1990,8,28
1990,9,0
1990,10,57
1990,11,17
1990,12,10
1990,13,29
1990,14,24
1990,15,14
1990,16,5
1990,17,0
1990,18,0
1990,19,33
1990,20,-
1990,21,-
1990,22,35
1990,23,11
1990,24,0
1990,25,7
1990,26,7
1990,27,3
1990,28,4
1990,29,6
1990,30,5
1990,31,0
1990,32,5
1990,33,0
1990,34,0
1990,35,0
1990,36,0
1990,37,0
1990,38,0
1990,39,0
1990,40,0
1990,41,-
1990,42,-
1990,43,0
1990,44,0
1990,45,0
1990,46,0
1990,47,0
1990,48,0
1990,49,0
1990,50,0
1990,51,0
1990,52,0
1991,1,-
1991,2,-
1991,3,1
1991,4,0
1991,5,0
1991,6,0
1991,7,0
1991,8,2
1991,9,4
1991,10,0
1991,11,3
1991,12,7
1991,13,-
1991,14,-
1991,15,0
1991,16,0
1991,17,0
1991,18,0
1991,19,8
1991,20,0
1991,21,0
1991,22,5
1991,23,1
1991,24,0
1991,25,0
1991,26,0
